epoch,timestamp,vm_count,workload_variation,prediction_risk,adaptive_signal,adaptive_mode,exploration_probability,standard_fitness,adaptive_fitness,standard_time_ms,adaptive_time_ms,standard_feasible,adaptive_feasible,standard_placement,adaptive_placement
503,1378754700,7,0.288819,0.254757,0.275194,EXPLORATION,0.365116,0.0305598449,0.0305598449,6.2755,3.7097,true,true,"[17, 11, 17, 17, 17, 11, 17]","[18, 15, 18, 18, 18, 15, 18]"
504,1378755000,7,0.290191,0.254271,0.275823,EXPLORATION,0.365494,0.0305525964,0.0305525964,4.6011,3.2719,true,true,"[17, 12, 17, 17, 17, 12, 17]","[18, 11, 18, 18, 18, 11, 18]"
505,1378755300,7,0.290909,0.248586,0.273979,EXPLORATION,0.364388,0.0305251902,0.0305251902,6.1217,3.4326,true,true,"[17, 15, 17, 17, 17, 15, 17]","[19, 13, 19, 19, 19, 13, 19]"
506,1378755600,7,0.305826,0.245843,0.281833,EXPLORATION,0.369100,0.0305033095,0.0305033095,4.5803,3.0678,true,true,"[18, 14, 18, 18, 18, 14, 18]","[16, 12, 16, 16, 16, 12, 16]"
507,1378755900,7,0.299672,0.261100,0.284243,EXPLORATION,0.370546,0.0305913460,0.0305972800,5.5649,3.1041,true,true,"[16, 11, 16, 16, 16, 11, 16]","[18, 18, 18, 18, 10, 18, 10]"
508,1378756200,7,0.317632,0.288457,0.305962,EXPLORATION,0.383577,0.0305897756,0.0306042433,5.0262,3.2337,true,true,"[16, 14, 16, 16, 16, 14, 16]","[19, 19, 19, 19, 11, 19, 11]"
509,1378756500,7,0.319793,0.272800,0.300996,EXPLORATION,0.380597,0.0305723425,0.0305723425,6.1653,4.1683,true,true,"[19, 10, 19, 19, 19, 10, 19]","[19, 10, 19, 19, 19, 10, 19]"
510,1378756800,7,0.327279,0.274571,0.306196,EXPLORATION,0.383717,0.0305817128,0.0305840480,5.5258,4.2572,true,true,"[18, 18, 18, 18, 11, 18, 11]","[19, 12, 19, 19, 19, 12, 19]"
511,1378757100,7,0.313837,0.259043,0.291920,EXPLORATION,0.375152,0.0293627870,0.0293683861,4.7133,3.0712,true,true,"[13, 16, 16, 16, 16, 16, 13]","[18, 18, 18, 18, 12, 18, 12]"
512,1378757400,7,0.292699,0.253157,0.276882,EXPLORATION,0.366129,0.0305530041,0.0305541613,4.9618,5.0161,true,true,"[11, 19, 19, 19, 11, 11, 19]","[11, 19, 19, 19, 19, 19, 11]"
513,1378757700,7,0.293475,0.254486,0.277879,EXPLORATION,0.366728,0.0305585261,0.0305585261,4.5431,3.3030,true,true,"[19, 12, 19, 19, 19, 12, 19]","[19, 11, 19, 19, 19, 11, 19]"
514,1378758000,7,0.292886,0.271229,0.284223,EXPLORATION,0.370534,0.0305497608,0.0305583072,4.9891,4.2077,true,true,"[19, 12, 19, 19, 19, 12, 19]","[18, 18, 18, 18, 14, 18, 14]"
515,1378758300,7,0.291578,0.302614,0.295992,EXPLORATION,0.377595,0.0305386859,0.0305386859,4.4297,3.1884,true,true,"[19, 14, 19, 19, 19, 14, 19]","[19, 15, 19, 19, 19, 15, 19]"
516,1378758600,7,0.293591,0.306529,0.298766,EXPLORATION,0.379260,0.0305489520,0.0305478155,4.4211,5.0100,true,true,"[18, 18, 18, 18, 15, 18, 15]","[17, 14, 17, 17, 17, 14, 17]"
517,1378758900,7,0.282286,0.244214,0.267057,EXPLORATION,0.360234,0.0305311037,0.0305311037,4.4367,3.0058,true,true,"[18, 15, 18, 18, 18, 15, 18]","[16, 15, 16, 16, 16, 15, 16]"
518,1378759200,7,0.270039,0.265814,0.268349,EXPLORATION,0.361010,0.0293404721,0.0293404721,5.2994,3.0532,true,true,"[16, 16, 16, 16, 12, 16, 12]","[19, 19, 19, 19, 14, 19, 14]"
519,1378759500,7,0.266324,0.281614,0.272440,EXPLORATION,0.363464,0.0293956168,0.0293956168,4.6231,3.2952,true,true,"[19, 11, 19, 19, 19, 11, 19]","[19, 11, 19, 19, 19, 11, 19]"
520,1378759800,7,0.258395,0.286671,0.269705,EXPLORATION,0.361823,0.0305511538,0.0305511538,4.9444,5.6658,true,true,"[19, 10, 19, 19, 19, 10, 19]","[18, 12, 18, 18, 18, 12, 18]"
521,1378760100,7,0.247764,0.263829,0.254190,EXPLORATION,0.352514,0.0305568683,0.0305568683,4.9480,2.9033,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 14, 18, 14]"
522,1378760400,7,0.252491,0.268743,0.258992,EXPLORATION,0.355395,0.0305765078,0.0305765078,5.7468,4.2477,true,true,"[18, 10, 18, 18, 18, 10, 18]","[16, 14, 16, 16, 16, 14, 16]"
523,1378760700,7,0.253998,0.251243,0.252896,EXPLORATION,0.351737,0.0305699833,0.0305699833,4.5112,2.8626,true,true,"[18, 14, 18, 18, 18, 14, 18]","[17, 12, 17, 17, 17, 12, 17]"
524,1378761000,7,0.239701,0.248657,0.243283,BALANCED,0.345970,0.0305642944,0.0305642944,5.8218,2.9148,true,true,"[19, 19, 19, 19, 15, 19, 15]","[16, 16, 16, 16, 15, 16, 15]"
525,1378761300,7,0.240801,0.243343,0.241818,BALANCED,0.345091,0.0305559743,0.0305598647,4.5165,2.8893,true,true,"[17, 17, 17, 17, 12, 17, 12]","[18, 14, 18, 18, 18, 14, 18]"
526,1378761600,7,0.274693,0.301629,0.285467,EXPLORATION,0.371280,0.0306068707,0.0306068707,6.4732,3.8181,true,true,"[17, 17, 17, 17, 15, 17, 15]","[18, 18, 18, 18, 14, 18, 14]"
527,1378761900,7,0.275771,0.290771,0.281771,EXPLORATION,0.369063,0.0305740615,0.0305740615,4.9577,4.0662,true,true,"[19, 19, 19, 19, 12, 19, 12]","[16, 16, 16, 16, 14, 16, 14]"
528,1378762200,7,0.276813,0.293143,0.283345,EXPLORATION,0.370007,0.0305766390,0.0305766390,5.9747,3.9455,true,true,"[17, 17, 17, 17, 15, 17, 15]","[17, 17, 17, 17, 15, 17, 15]"
529,1378762500,7,0.271515,0.265543,0.269126,EXPLORATION,0.361476,0.0305769598,0.0305769598,4.3648,4.3462,true,true,"[19, 19, 19, 19, 10, 19, 10]","[18, 18, 18, 18, 10, 18, 10]"
530,1378762800,7,0.236658,0.253643,0.243452,BALANCED,0.346071,0.0306062675,0.0306062675,4.7242,4.8756,true,true,"[18, 18, 18, 18, 11, 18, 11]","[17, 17, 17, 17, 13, 17, 13]"
531,1378763100,7,0.245601,0.313271,0.272669,EXPLORATION,0.363602,0.0294223560,0.0294223560,6.4370,6.8928,true,true,"[18, 18, 18, 18, 12, 18, 12]","[18, 18, 18, 18, 11, 18, 11]"
532,1378763400,7,0.241378,0.319471,0.272616,EXPLORATION,0.363569,0.0305580665,0.0305607313,6.3263,5.4828,true,true,"[19, 19, 19, 19, 13, 19, 13]","[19, 13, 19, 19, 19, 13, 19]"
533,1378763700,7,0.240000,0.310000,0.268000,EXPLORATION,0.360800,0.0305604833,0.0305604833,5.1609,3.2563,true,true,"[18, 18, 18, 18, 14, 18, 14]","[18, 18, 18, 18, 14, 18, 14]"
534,1378764000,7,0.234619,0.309357,0.264515,EXPLORATION,0.358709,0.0305725647,0.0305773926,7.1595,3.4678,true,true,"[19, 19, 19, 19, 13, 19, 13]","[19, 10, 19, 19, 19, 10, 19]"
535,1378764300,7,0.234167,0.304757,0.262403,EXPLORATION,0.357442,0.0305764995,0.0305764995,4.9772,6.1655,true,true,"[16, 16, 16, 16, 12, 16, 12]","[16, 16, 16, 16, 12, 16, 12]"
536,1378764600,7,0.360801,0.316771,0.343189,EXPLORATION,0.405913,0.0305174077,0.0305174077,5.4881,4.7104,true,true,"[10, 19, 19, 19, 19, 19, 10]","[12, 16, 16, 16, 16, 16, 12]"
537,1378764900,7,0.717999,0.313500,0.556200,EXPLORATION,0.533720,0.0304979997,0.0304979997,6.4054,5.7424,true,true,"[17, 17, 17, 17, 11, 17, 11]","[17, 17, 17, 17, 13, 17, 13]"
538,1378765200,7,0.915809,0.302471,0.670474,EXPLORATION,0.602284,0.0305180766,0.0305180766,6.7752,10.1750,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 14, 18, 14]"
539,1378765500,7,1.000000,0.288800,0.715520,EXPLORATION,0.629312,0.0304957680,0.0304957680,5.3040,11.3526,true,true,"[18, 18, 18, 18, 11, 18, 11]","[19, 19, 19, 19, 11, 19, 11]"
540,1378765800,7,1.000000,0.336329,0.734531,EXPLORATION,0.640719,0.0305703605,0.0305703605,5.3693,7.4011,true,true,"[19, 19, 19, 19, 13, 19, 13]","[18, 18, 18, 18, 11, 18, 11]"
541,1378766100,7,1.000000,0.289514,0.715806,EXPLORATION,0.629483,0.0305119214,0.0305119214,5.3715,8.0420,true,true,"[19, 11, 19, 19, 19, 11, 19]","[16, 14, 16, 16, 16, 14, 16]"
542,1378766400,7,1.000000,0.280057,0.712023,EXPLORATION,0.627214,0.0292289079,0.0292289079,5.8916,7.0741,true,true,"[19, 19, 19, 19, 12, 19, 12]","[18, 18, 18, 18, 14, 18, 14]"
543,1378766700,7,1.000000,0.298943,0.719577,EXPLORATION,0.631746,0.0304190793,0.0304222928,7.0998,7.9404,true,true,"[10, 10, 17, 17, 10, 17, 17]","[12, 18, 12, 18, 18, 18, 18]"
544,1378767000,7,1.000000,0.274000,0.709600,EXPLORATION,0.625760,0.0304427260,0.0304390304,8.1539,7.0005,true,true,"[15, 16, 15, 16, 16, 16, 16]","[13, 13, 18, 18, 13, 18, 18]"
545,1378767300,7,1.000000,0.289257,0.715703,EXPLORATION,0.629422,0.0304353830,0.0304353830,5.6434,9.5081,true,true,"[10, 16, 16, 16, 10, 10, 16]","[10, 17, 17, 17, 10, 10, 17]"
546,1378767600,7,1.000000,0.267600,0.707040,EXPLORATION,0.624224,0.0304907925,0.0304907925,5.2176,10.3175,true,true,"[17, 17, 17, 17, 14, 17, 14]","[17, 17, 17, 17, 11, 17, 11]"
547,1378767900,7,1.000000,0.281500,0.712600,EXPLORATION,0.627560,0.0305182995,0.0305182995,5.4476,8.3227,true,true,"[16, 11, 16, 16, 16, 11, 16]","[16, 15, 16, 16, 16, 15, 16]"
548,1378768200,7,1.000000,0.287471,0.714989,EXPLORATION,0.628993,0.0304002711,0.0303999992,4.8498,9.2537,true,true,"[10, 16, 16, 16, 10, 10, 16]","[15, 15, 16, 16, 15, 16, 16]"
549,1378768500,7,1.000000,0.271114,0.708446,EXPLORATION,0.625067,0.0304119727,0.0304112779,5.4296,8.9562,true,true,"[11, 17, 17, 17, 11, 11, 17]","[15, 15, 19, 19, 15, 19, 19]"
550,1378768800,7,1.000000,0.312557,0.725023,EXPLORATION,0.635014,0.0304667922,0.0304667922,6.7490,7.8074,true,true,"[15, 18, 18, 18, 15, 15, 18]","[14, 17, 17, 17, 14, 14, 17]"
551,1378769100,7,1.000000,0.316471,0.726589,EXPLORATION,0.635953,0.0305107408,0.0305107408,6.6744,6.7317,true,true,"[16, 16, 12, 16, 12, 16, 16]","[19, 19, 13, 19, 13, 19, 19]"
552,1378769400,7,1.000000,0.312371,0.724949,EXPLORATION,0.634969,0.0304517317,0.0304517317,6.7128,7.0847,true,true,"[19, 19, 11, 19, 11, 19, 19]","[19, 19, 12, 19, 12, 19, 19]"
553,1378769700,7,1.000000,0.281229,0.712491,EXPLORATION,0.627495,0.0304583017,0.0304583017,6.8642,8.1070,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
554,1378770000,7,1.000000,0.274500,0.709800,EXPLORATION,0.625880,0.0293034745,0.0293034745,5.0127,9.4358,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 10, 19, 10, 19, 19]"
555,1378770300,7,1.000000,0.279171,0.711669,EXPLORATION,0.627001,0.0292829736,0.0292829736,4.8029,9.6140,true,true,"[17, 17, 14, 17, 14, 17, 17]","[18, 18, 10, 18, 10, 18, 18]"
556,1378770600,7,1.000000,0.292643,0.717057,EXPLORATION,0.630234,0.0304560265,0.0304560265,4.8474,9.0733,true,true,"[19, 19, 10, 19, 10, 19, 19]","[18, 18, 15, 18, 15, 18, 18]"
557,1378770900,7,0.959906,0.287471,0.690932,EXPLORATION,0.614559,0.0303899466,0.0303899466,5.2086,8.0329,true,true,"[17, 17, 15, 17, 15, 17, 17]","[17, 17, 13, 17, 13, 17, 17]"
558,1378771200,7,0.795897,0.303286,0.598853,EXPLORATION,0.559312,0.0304974342,0.0304974342,8.3271,6.8644,true,true,"[19, 19, 11, 19, 11, 19, 19]","[18, 18, 15, 18, 15, 18, 18]"
559,1378771500,7,0.496128,0.293786,0.415191,EXPLORATION,0.449115,0.0304074872,0.0304074872,8.4849,5.3396,true,true,"[16, 16, 13, 16, 13, 16, 16]","[19, 19, 13, 19, 13, 19, 19]"
560,1378771800,7,0.152163,0.218357,0.178640,BALANCED,0.307184,0.0304157781,0.0304157781,7.4944,3.9007,true,true,"[17, 17, 10, 17, 10, 17, 17]","[16, 16, 10, 16, 10, 16, 16]"
561,1378772100,7,0.152569,0.203543,0.172959,BALANCED,0.303775,0.0304534309,0.0304574521,7.5126,4.9110,true,true,"[16, 16, 14, 16, 14, 16, 16]","[10, 17, 10, 17, 17, 17, 17]"
562,1378772400,7,0.151362,0.214143,0.176474,BALANCED,0.305885,0.0304630393,0.0304630393,5.8436,3.6628,true,true,"[18, 18, 14, 18, 14, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
563,1378772700,7,0.389178,0.269000,0.341107,EXPLORATION,0.404664,0.0309411223,0.0309411223,8.0483,5.5669,true,true,"[14, 19, 19, 19, 14, 14, 19]","[14, 17, 17, 17, 14, 14, 17]"
564,1378773000,7,0.520453,0.275571,0.422500,EXPLORATION,0.453500,0.0310051443,0.0310051443,7.1912,6.0040,true,true,"[14, 18, 18, 18, 18, 18, 14]","[13, 18, 18, 18, 18, 18, 13]"
565,1378773300,7,0.576580,0.262557,0.450971,EXPLORATION,0.470583,0.0308928133,0.0308928133,7.2056,7.5893,true,true,"[14, 19, 19, 19, 19, 19, 14]","[11, 18, 18, 18, 18, 18, 11]"
566,1378773600,7,0.580622,0.245300,0.446493,EXPLORATION,0.467896,0.0304776018,0.0304713500,7.1143,7.0588,true,true,"[15, 19, 19, 19, 15, 15, 19]","[13, 18, 18, 18, 18, 18, 13]"
567,1378773900,7,0.579391,0.245943,0.446012,EXPLORATION,0.467607,0.0304981883,0.0304981883,5.8469,5.2434,true,true,"[13, 17, 17, 17, 17, 17, 13]","[14, 19, 19, 19, 19, 19, 14]"
568,1378774200,7,0.579333,0.248700,0.447080,EXPLORATION,0.468248,0.0304768483,0.0304761792,6.1998,5.3042,true,true,"[18, 18, 18, 18, 15, 18, 15]","[16, 12, 16, 16, 16, 12, 16]"
569,1378774500,7,0.579510,0.221629,0.436358,EXPLORATION,0.461815,0.0304655738,0.0304655738,5.7159,6.5933,true,true,"[12, 18, 18, 18, 12, 12, 18]","[12, 19, 19, 19, 12, 12, 19]"
570,1378774800,7,0.579758,0.223743,0.437352,EXPLORATION,0.462411,0.0304593930,0.0304516498,6.2856,4.8101,true,true,"[15, 18, 15, 18, 18, 18, 18]","[11, 17, 17, 17, 11, 11, 17]"
571,1378775100,7,0.574340,0.223371,0.433953,EXPLORATION,0.460372,0.0304641307,0.0304641307,7.8822,4.3780,true,true,"[11, 17, 17, 17, 11, 11, 17]","[11, 16, 16, 16, 11, 11, 16]"
572,1378775400,7,0.574646,0.216943,0.431565,EXPLORATION,0.458939,0.0304750873,0.0304740124,6.6443,5.1971,true,true,"[14, 19, 19, 19, 19, 19, 14]","[15, 18, 18, 18, 15, 15, 18]"
573,1378775700,7,0.574233,0.206371,0.427089,EXPLORATION,0.456253,0.0304525667,0.0304556257,4.9241,4.3359,true,true,"[14, 16, 16, 16, 16, 16, 14]","[13, 13, 19, 19, 13, 19, 19]"
574,1378776000,7,0.574145,0.206686,0.427161,EXPLORATION,0.456297,0.0304504337,0.0304525380,7.7865,4.1680,true,true,"[14, 18, 18, 18, 14, 14, 18]","[13, 16, 16, 16, 16, 16, 13]"
575,1378776300,7,0.571101,0.210414,0.426827,EXPLORATION,0.456096,0.0304531460,0.0304544972,7.8562,4.4585,true,true,"[14, 19, 19, 19, 14, 14, 19]","[14, 18, 18, 18, 18, 18, 14]"
576,1378776600,7,0.571407,0.210600,0.427084,EXPLORATION,0.456250,0.0304217140,0.0304217140,5.0596,7.4131,true,true,"[14, 18, 18, 18, 14, 14, 18]","[10, 18, 18, 18, 10, 10, 18]"
577,1378776900,7,0.571661,0.197343,0.421933,EXPLORATION,0.453160,0.0304672214,0.0304672214,4.7689,4.2524,true,true,"[14, 18, 18, 18, 14, 14, 18]","[12, 17, 17, 17, 12, 12, 17]"
578,1378777200,7,0.571196,0.192414,0.419683,EXPLORATION,0.451810,0.0304552565,0.0304552565,8.1467,5.2058,true,true,"[14, 19, 19, 19, 14, 14, 19]","[14, 19, 19, 19, 14, 14, 19]"
579,1378777500,7,0.565788,0.196957,0.418256,EXPLORATION,0.450953,0.0292784514,0.0292759369,6.4660,6.8725,true,true,"[12, 19, 19, 19, 19, 19, 12]","[11, 19, 19, 19, 11, 11, 19]"
580,1378777800,7,0.566796,0.216529,0.426689,EXPLORATION,0.456013,0.0304668748,0.0304696152,5.1243,5.1311,true,true,"[14, 18, 18, 18, 14, 14, 18]","[14, 19, 19, 19, 19, 19, 14]"
581,1378778100,7,0.566515,0.200129,0.419960,EXPLORATION,0.451976,0.0304691847,0.0304658215,6.2862,4.4639,true,true,"[15, 18, 18, 18, 18, 18, 15]","[13, 18, 18, 18, 13, 13, 18]"
582,1378778400,7,0.545902,0.197643,0.406599,EXPLORATION,0.443959,0.0303651387,0.0303651387,5.7973,6.1874,true,true,"[18, 18, 12, 18, 12, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
583,1378778700,7,0.551344,0.201086,0.411241,EXPLORATION,0.446745,0.0303533653,0.0303533653,4.9046,4.1892,true,true,"[19, 19, 12, 19, 12, 19, 19]","[17, 17, 14, 17, 14, 17, 17]"
584,1378779000,7,0.551842,0.230043,0.423123,EXPLORATION,0.453874,0.0291713893,0.0291713893,4.9427,4.3035,true,true,"[16, 16, 11, 16, 11, 16, 16]","[18, 18, 15, 18, 15, 18, 18]"
585,1378779300,7,0.552020,0.242914,0.428377,EXPLORATION,0.457026,0.0291281547,0.0291281547,5.0625,5.1571,true,true,"[18, 18, 12, 18, 12, 18, 18]","[16, 16, 12, 16, 12, 16, 16]"
586,1378779600,7,0.551766,0.229571,0.422888,EXPLORATION,0.453733,0.0291558061,0.0291558061,6.9543,6.5633,true,true,"[16, 16, 14, 16, 14, 16, 16]","[17, 17, 13, 17, 13, 17, 17]"
587,1378779900,7,0.469242,0.206457,0.364128,EXPLORATION,0.418477,0.0303680628,0.0303680628,6.7787,5.8483,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
588,1378780200,7,0.320092,0.206943,0.274832,EXPLORATION,0.364899,0.0303559520,0.0303559520,4.9454,6.0733,true,true,"[16, 16, 13, 16, 13, 16, 16]","[16, 16, 14, 16, 14, 16, 16]"
589,1378780500,7,0.070543,0.097243,0.081223,EXPLOITATION,0.248734,0.0303444106,0.0303481633,4.8995,2.6861,true,true,"[19, 19, 10, 19, 10, 19, 19]","[18, 18, 18, 18, 15, 18, 15]"
590,1378780800,7,0.063335,0.093643,0.075458,EXPLOITATION,0.245275,0.0291395596,0.0291410890,6.8206,2.2670,true,true,"[19, 19, 11, 19, 11, 19, 19]","[16, 16, 16, 11, 16, 16, 16]"
591,1378781100,7,0.067592,0.103886,0.082109,EXPLOITATION,0.249266,0.0303770763,0.0303900468,5.1786,2.2102,true,true,"[18, 18, 14, 18, 14, 18, 18]","[19, 19, 19, 19, 12, 19, 12]"
592,1378781400,7,0.067656,0.114914,0.086559,EXPLOITATION,0.251935,0.0303385554,0.0303385554,6.6901,4.9728,true,true,"[18, 18, 14, 18, 14, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
593,1378781700,7,0.067705,0.108000,0.083823,EXPLOITATION,0.250294,0.0303694383,0.0303694383,6.3430,3.4497,true,true,"[16, 16, 15, 16, 15, 16, 16]","[16, 16, 12, 16, 12, 16, 16]"
594,1378782000,7,0.067750,0.110071,0.084679,EXPLOITATION,0.250807,0.0303664614,0.0303664614,7.4915,2.2540,true,true,"[17, 17, 14, 17, 14, 17, 17]","[17, 17, 14, 17, 14, 17, 17]"
595,1378782300,7,0.068160,0.097457,0.079879,EXPLOITATION,0.247927,0.0303488139,0.0303488139,6.7822,3.1095,true,true,"[17, 17, 11, 17, 11, 17, 17]","[17, 17, 11, 17, 11, 17, 17]"
596,1378782600,7,0.068108,0.096214,0.079350,EXPLOITATION,0.247610,0.0303421411,0.0303421411,5.0375,2.3562,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
597,1378782900,7,0.068621,0.089771,0.077081,EXPLOITATION,0.246249,0.0303032771,0.0303032771,6.1213,2.6632,true,true,"[18, 18, 14, 18, 14, 18, 18]","[19, 19, 11, 19, 11, 19, 19]"
598,1378783200,7,0.068753,0.089329,0.076983,EXPLOITATION,0.246190,0.0303495234,0.0303495234,4.8440,2.3588,true,true,"[19, 19, 14, 19, 14, 19, 19]","[18, 18, 13, 18, 13, 18, 18]"
599,1378783500,7,0.068997,0.093986,0.078993,EXPLOITATION,0.247396,0.0303688076,0.0303688076,5.2501,4.3769,true,true,"[17, 17, 11, 17, 11, 17, 17]","[17, 17, 11, 17, 11, 17, 17]"
600,1378783800,7,0.071170,0.096629,0.081353,EXPLOITATION,0.248812,0.0303906627,0.0303906627,5.0056,2.2562,true,true,"[17, 17, 13, 17, 13, 17, 17]","[17, 17, 11, 17, 11, 17, 17]"
601,1378784100,7,0.071652,0.092014,0.079797,EXPLOITATION,0.247878,0.0303871047,0.0303871047,9.0294,2.3110,true,true,"[16, 16, 15, 16, 15, 16, 16]","[19, 19, 14, 19, 14, 19, 19]"
602,1378784400,7,0.071707,0.088643,0.078482,EXPLOITATION,0.247089,0.0291408195,0.0291408195,4.8049,2.3213,true,true,"[18, 18, 11, 18, 11, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
603,1378784700,7,0.085922,0.113900,0.097113,EXPLOITATION,0.258268,0.0292265437,0.0292265437,7.3523,5.3094,true,true,"[16, 16, 12, 16, 12, 16, 16]","[19, 19, 12, 19, 12, 19, 19]"
604,1378785000,7,0.085088,0.123571,0.100481,BALANCED,0.260289,0.0303593344,0.0303593344,6.7394,3.0181,true,true,"[18, 18, 14, 18, 14, 18, 18]","[17, 17, 14, 17, 14, 17, 17]"
605,1378785300,7,0.085433,0.120271,0.099368,EXPLOITATION,0.259621,0.0303511498,0.0303511498,5.2573,2.6904,true,true,"[16, 16, 13, 16, 13, 16, 16]","[19, 19, 15, 19, 15, 19, 19]"
606,1378785600,7,0.085662,0.121157,0.099860,EXPLOITATION,0.259916,0.0303578280,0.0303578280,5.8330,3.0406,true,true,"[19, 19, 15, 19, 15, 19, 19]","[16, 16, 14, 16, 14, 16, 16]"
607,1378785900,7,0.079031,0.112829,0.092550,EXPLOITATION,0.255530,0.0303259290,0.0303259290,5.1826,2.5734,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
608,1378786200,7,0.077510,0.109171,0.090174,EXPLOITATION,0.254105,0.0303736470,0.0303736470,5.9139,3.8660,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 14, 19, 14, 19, 19]"
609,1378786500,7,0.077241,0.099800,0.086265,EXPLOITATION,0.251759,0.0303349479,0.0303349479,4.8130,2.5689,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
610,1378786800,7,0.077149,0.107014,0.089095,EXPLOITATION,0.253457,0.0303673317,0.0303673317,5.6109,2.6530,true,true,"[18, 18, 11, 18, 11, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
611,1378787100,7,0.080675,0.176757,0.119108,BALANCED,0.271465,0.0303833011,0.0303833011,4.6554,2.5781,true,true,"[18, 18, 12, 18, 12, 18, 18]","[18, 18, 12, 18, 12, 18, 18]"
612,1378787400,7,0.078567,0.172000,0.115940,BALANCED,0.269564,0.0303712770,0.0303712770,6.3794,2.6300,true,true,"[16, 16, 14, 16, 14, 16, 16]","[16, 16, 14, 16, 14, 16, 16]"
613,1378787700,7,0.078714,0.148057,0.106451,BALANCED,0.263871,0.0303311520,0.0303311520,4.5662,2.6313,true,true,"[19, 19, 15, 19, 15, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
614,1378788000,7,0.078961,0.135771,0.101685,BALANCED,0.261011,0.0303330325,0.0303403901,4.4715,3.7576,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 18, 18, 12, 18, 12]"
615,1378788300,7,0.073544,0.135914,0.098492,EXPLOITATION,0.259095,0.0303923171,0.0304033594,5.4512,2.9740,true,true,"[17, 17, 11, 17, 11, 17, 17]","[18, 18, 18, 18, 13, 18, 13]"
616,1378788600,7,0.073373,0.155786,0.106338,BALANCED,0.263803,0.0303611658,0.0303611658,5.2237,4.1397,true,true,"[18, 18, 11, 18, 11, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
617,1378788900,7,0.073238,0.149843,0.103880,BALANCED,0.262328,0.0303654438,0.0303654438,4.5979,2.5348,true,true,"[18, 18, 12, 18, 12, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
618,1378789200,7,0.073205,0.131029,0.096334,EXPLOITATION,0.257801,0.0303631834,0.0303631834,4.5707,4.2918,true,true,"[17, 17, 13, 17, 13, 17, 17]","[17, 17, 13, 17, 13, 17, 17]"
619,1378789500,7,0.073632,0.117057,0.091002,EXPLOITATION,0.254601,0.0303568055,0.0303568055,5.2502,2.5864,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 12, 19, 12, 19, 19]"
620,1378789800,7,0.073651,0.128886,0.095745,EXPLOITATION,0.257447,0.0303480606,0.0303480606,6.1431,3.9251,true,true,"[17, 17, 11, 17, 11, 17, 17]","[18, 18, 10, 18, 10, 18, 18]"
621,1378790100,7,0.073425,0.125714,0.094340,EXPLOITATION,0.256604,0.0303331121,0.0303331121,4.9223,2.6092,true,true,"[16, 16, 15, 16, 15, 16, 16]","[18, 18, 11, 18, 11, 18, 18]"
622,1378790400,7,0.123227,0.171543,0.142553,BALANCED,0.285532,0.0304117665,0.0304117665,7.0527,2.5966,true,true,"[19, 19, 19, 19, 10, 19, 10]","[19, 19, 19, 19, 10, 19, 10]"
623,1378790700,7,0.123490,0.127743,0.125191,BALANCED,0.275115,0.0303350021,0.0303350021,5.0247,2.7540,true,true,"[16, 16, 13, 16, 13, 16, 16]","[16, 16, 10, 16, 10, 16, 16]"
624,1378791000,7,0.121384,0.131514,0.125436,BALANCED,0.275262,0.0303382469,0.0303382469,6.4573,2.6293,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 10, 18, 10, 18, 18]"
625,1378791300,7,0.121097,0.126186,0.123133,BALANCED,0.273880,0.0303010279,0.0303056236,4.8304,2.6471,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 19, 19, 11, 19, 11]"
626,1378791600,7,0.121005,0.118600,0.120043,BALANCED,0.272026,0.0291263768,0.0291263768,5.2079,2.6674,true,true,"[17, 17, 12, 17, 12, 17, 17]","[17, 17, 11, 17, 11, 17, 17]"
627,1378791900,7,0.103354,0.117157,0.108875,BALANCED,0.265325,0.0291707031,0.0291707031,4.7525,2.5775,true,true,"[18, 18, 11, 18, 11, 18, 18]","[16, 16, 10, 16, 10, 16, 16]"
